TransactionID,Date,ClientID,Industry,ServiceType,ClientRegion,LeadSource,SalesRep,Revenue,Cost,Profit,Year,Month Name,Month Number,Quarter of Year
7307,6/18/2025,CL-3853,Healthtech,Graphic Design,South Africa,Google Ads,Femi,24794,5878,18916,2025,June,6,Q2
7308,10/10/2025,CL-4656,Edtech,Frontend Development,Kenya,Instagram,Amaka,21111,12666.6,8444.4,2025,October,10,Q4
7309,3/14/2025,CL-2582,E-Commerce,Frontend Development,Usa,Cold Email,Amaka,4577,5485,-908,2025,March,3,Q1
7310,4/6/2025,CL-3909,Healthtech,Digital Marketing,South Africa,Google Ads,Femi,16970,7772,9198,2025,April,4,Q2
7311,9/7/2025,CL-4731,E-Commerce,Seo Services,Nigeria,Google Ads,,9283,9563,-280,2025,September,9,Q3
7312,7/1/2024,CL-2555,Healthtech,Frontend Development,Nigeria,Referral,,7036,1097,5939,2024,July,7,Q3
7313,8/5/2024,CL-2543,Healthtech,Graphic Design,Usa,Linkedin,Ridwan,13287,7046,6241,2024,August,8,Q3
7316,7/1/2025,CL-4398,Logistics,Frontend Development,Ghana,,Femi,16912,10147.2,6764.8,2025,July,7,Q3
7317,11/25/2024,CL-3857,Retail,Digital Marketing,,Website,Tosin,14175,8505,5670,2024,November,11,Q4
7320,4/23/2025,CL-2712,Logistics,Frontend Development,Kenya,Linkedin,,6128,5053,1075,2025,April,4,Q2
7323,7/21/2024,CL-1340,Fintech,Digital Marketing,South Africa,Google Ads,Zainab,26230,15738,10492,2024,July,7,Q3
7324,11/28/2024,CL-4669,Retail,Backend Development,Uk,Linkedin,Ridwan,8111,13078,-4967,2024,November,11,Q4
7326,8/26/2025,CL-4164,Edtech,Website Optimization,Kenya,Referral,Femi,4320,5281,-961,2025,August,8,Q3
7327,10/26/2025,CL-4892,Real Estate,Frontend Development,,Website,Amaka,12682,7609.2,5072.8,2025,October,10,Q4
7328,1/16/2024,CL-2754,E-Commerce,Digital Marketing,,Linkedin,Tosin,3156,1893.6,1262.4,2024,January,1,Q1
7329,7/17/2024,CL-2123,Real Estate,Digital Marketing,Nigeria,Referral,Chika,23772,7976,15796,2024,July,7,Q3
7330,2/10/2024,CL-3131,E-Commerce,Website Optimization,,Linkedin,Ridwan,6024,3614.4,2409.6,2024,February,2,Q1
7331,5/15/2024,CL-2405,Edtech,Seo Services,South Africa,,Amaka,7972,10073,-2101,2024,May,5,Q2
7332,10/9/2025,CL-1034,Edtech,Backend Development,Usa,Instagram,Zainab,16177,5998,10179,2025,October,10,Q4
7333,3/26/2024,CL-4843,,Digital Marketing,Nigeria,Google Ads,Femi,5368,11235,-5867,2024,March,3,Q1
7335,7/4/2024,CL-2780,,,Ghana,Google Ads,Tosin,21640,12984,8656,2024,July,7,Q3
7336,5/18/2024,CL-1699,E-Commerce,Seo Services,South Africa,Google Ads,Tosin,11321,5359,5962,2024,May,5,Q2
7337,8/12/2025,CL-2338,Logistics,Digital Marketing,Nigeria,Linkedin,Femi,9833,13782,-3949,2025,August,8,Q3
7338,10/11/2024,CL-4248,Fintech,Graphic Design,South Africa,,Ridwan,15803,9481.8,6321.2,2024,October,10,Q4
7340,7/16/2025,CL-2619,Fintech,,Usa,Google Ads,Zainab,16770,10062,6708,2025,July,7,Q3
7341,4/15/2025,CL-3191,,Graphic Design,Kenya,Linkedin,Ridwan,16351,2111,14240,2025,April,4,Q2
7342,6/10/2024,CL-1298,,Backend Development,Ghana,,,21586,12951.6,8634.4,2024,June,6,Q2
7343,3/6/2025,CL-1174,Real Estate,Backend Development,Nigeria,Google Ads,Ridwan,8408,10352,-1944,2025,March,3,Q1
7346,8/10/2024,CL-4418,Fintech,Frontend Development,Ghana,Linkedin,Chika,1078,12458,-11380,2024,August,8,Q3
7348,7/6/2024,,E-Commerce,Seo Services,Nigeria,Google Ads,Ridwan,23793,1283,22510,2024,July,7,Q3
7349,3/14/2025,CL-3758,,Seo Services,Uk,Referral,Zainab,3072,3160,-88,2025,March,3,Q1
7351,4/30/2024,CL-2776,E-Commerce,Backend Development,Ghana,Instagram,Zainab,13632,6952,6680,2024,April,4,Q2
7352,7/2/2024,CL-1750,,Website Optimization,Usa,Linkedin,,8769,1663,7106,2024,July,7,Q3
7353,10/7/2025,CL-1553,Real Estate,Backend Development,Uk,Instagram,Femi,23668,4769,18899,2025,October,10,Q4
7355,9/8/2025,CL-2326,Fintech,Digital Marketing,Ghana,Linkedin,Chika,17932,10759.2,7172.8,2025,September,9,Q3
7357,6/4/2024,CL-1987,Fintech,Front-End Development,Nigeria,Website,Tosin,14999,8999.4,5999.6,2024,June,6,Q2
7358,9/3/2024,CL-2918,,Frontend Development,,Website,Ridwan,16913,2565,14348,2024,September,9,Q3
7359,2/25/2024,CL-4694,Retail,Frontend Development,Kenya,Linkedin,Ridwan,23240,7989,15251,2024,February,2,Q1
7360,10/20/2025,CL-2367,E-Commerce,Website Optimization,Nigeria,Linkedin,,18531,11118.6,7412.4,2025,October,10,Q4
7361,4/21/2024,CL-2932,Real Estate,Seo Services,Kenya,Cold Email,Chika,16178,9355,6823,2024,April,4,Q2
7363,3/29/2025,CL-1288,Edtech,Digital Marketing,South Africa,Google Ads,Amaka,7928,5262,2666,2025,March,3,Q1
7364,10/29/2024,CL-2997,,Seo Services,Kenya,Instagram,Ridwan,4620,5172,-552,2024,October,10,Q4
7365,9/30/2025,CL-3775,E-Commerce,Seo Services,Uk,Instagram,,23309,13985.4,9323.6,2025,September,9,Q3
7368,12/31/2024,CL-2316,E-Commerce,Frontend Development,Kenya,Google Ads,Tosin,20749,12449.4,8299.6,2024,December,12,Q4
7369,10/21/2025,CL-4244,Logistics,Website Optimization,Kenya,Google Ads,Zainab,16503,12758,3745,2025,October,10,Q4
7372,4/30/2025,CL-2743,Retail,Seo Services,Usa,Website,Amaka,4347,14359,-10012,2025,April,4,Q2
7376,7/11/2024,CL-1349,Retail,Backend Development,Usa,Instagram,Amaka,28551,17130.6,11420.4,2024,July,7,Q3
7377,12/5/2025,CL-2003,,Backend Development,Nigeria,Instagram,Ridwan,11969,10578,1391,2025,December,12,Q4
7378,10/24/2025,CL-1322,,Seo Services,Ghana,Google Ads,Chika,28985,17391,11594,2025,October,10,Q4
7379,4/18/2025,CL-1479,Logistics,Digital Marketing,Nigeria,Cold Email,Chika,20425,12255,8170,2025,April,4,Q2
7380,9/8/2025,CL-1592,Retail,Backend Development,,Linkedin,Amaka,23855,640,23215,2025,September,9,Q3
7381,7/15/2024,,Real Estate,Digital Marketing,Nigeria,Instagram,Amaka,6880,4128,2752,2024,July,7,Q3
7382,5/9/2024,CL-1322,Real Estate,Website Optimization,Kenya,Website,Ridwan,22994,13796.4,9197.6,2024,May,5,Q2
7383,11/20/2025,CL-1998,E-Commerce,Digital Marketing,Ghana,Google Ads,Zainab,26894,1759,25135,2025,November,11,Q4
7384,7/20/2024,CL-1494,Fintech,Website Optimization,Nigeria,,Ridwan,24156,9404,14752,2024,July,7,Q3
7385,5/5/2025,CL-4379,Edtech,Frontend Development,Nigeria,Cold Email,Amaka,12382,8682,3700,2025,May,5,Q2
7386,7/16/2025,CL-4247,E-Commerce,Frontend Development,,Website,Chika,13911,1007,12904,2025,July,7,Q3
7387,4/17/2025,CL-1666,Healthtech,Graphic Design,Nigeria,,Tosin,10723,6433.8,4289.2,2025,April,4,Q2
7388,2/29/2024,CL-2508,Real Estate,Digital Marketing,South Africa,Linkedin,Femi,15452,9862,5590,2024,February,2,Q1
7389,1/11/2024,CL-1425,Edtech,Graphic Design,Kenya,Linkedin,Zainab,22316,13389.6,8926.4,2024,January,1,Q1
7391,3/17/2025,CL-3949,,Digital Marketing,Nigeria,Referral,Amaka,2674,13876,-11202,2025,March,3,Q1
7392,4/11/2024,CL-2865,Edtech,Digital Marketing,South Africa,Referral,Tosin,29029,17417.4,11611.6,2024,April,4,Q2
7393,6/12/2024,CL-1440,Healthtech,Digital Marketing,,Cold Email,Femi,2801,7471,-4670,2024,June,6,Q2
7394,5/4/2025,,Fintech,,Uk,Linkedin,Ridwan,935,561,374,2025,May,5,Q2
7396,11/5/2025,CL-2901,E-Commerce,Backend Development,South Africa,Google Ads,Ridwan,7368,4420.8,2947.2,2025,November,11,Q4
7399,7/28/2025,CL-2653,E-Commerce,Digital Marketing,Nigeria,,Femi,20726,1200,19526,2025,July,7,Q3
7400,9/19/2024,CL-4179,E-Commerce,Front-End Development,,Linkedin,Zainab,22317,13478,8839,2024,September,9,Q3
7402,4/15/2025,,,Backend Development,Kenya,Instagram,Femi,5627,3376.2,2250.8,2025,April,4,Q2
7403,8/1/2025,CL-4803,Fintech,,,Cold Email,Femi,12477,7486.2,4990.8,2025,August,8,Q3
7404,6/4/2024,CL-2623,Fintech,Digital Marketing,Nigeria,Referral,,18858,14464,4394,2024,June,6,Q2
7405,4/18/2024,CL-2627,,Website Optimization,South Africa,Website,Amaka,16051,7799,8252,2024,April,4,Q2
7407,3/29/2025,CL-4748,Healthtech,Website Optimization,Usa,Website,Amaka,15941,547,15394,2025,March,3,Q1
7408,4/10/2024,CL-1993,Real Estate,Website Optimization,Nigeria,Website,Zainab,8218,8571,-353,2024,April,4,Q2
7409,1/31/2024,CL-4737,E-Commerce,Digital Marketing,Ghana,Instagram,Ridwan,23863,14317.8,9545.2,2024,January,1,Q1
7412,1/17/2024,CL-4558,,Front-End Development,,Instagram,Chika,14750,4748,10002,2024,January,1,Q1
7413,4/10/2024,CL-1005,E-Commerce,Backend Development,Nigeria,Website,Zainab,6204,1358,4846,2024,April,4,Q2
7414,2/19/2025,CL-3788,Logistics,Digital Marketing,Nigeria,Website,Ridwan,21483,11193,10290,2025,February,2,Q1
7415,6/11/2024,CL-2140,Edtech,,Usa,Instagram,Zainab,7063,613,6450,2024,June,6,Q2
7416,9/20/2025,CL-2610,,Seo Services,Nigeria,Google Ads,Zainab,13738,8242.8,5495.2,2025,September,9,Q3
7417,7/14/2024,CL-3100,Logistics,Frontend Development,Kenya,Cold Email,Zainab,26097,8661,17436,2024,July,7,Q3
7419,7/15/2025,CL-1221,Logistics,Digital Marketing,,Website,Amaka,9997,11382,-1385,2025,July,7,Q3
7420,2/16/2025,CL-2763,Edtech,Digital Marketing,Usa,,Zainab,17492,10606,6886,2025,February,2,Q1
7421,2/27/2025,CL-4419,,,Nigeria,Instagram,Ridwan,12271,1855,10416,2025,February,2,Q1
7422,9/21/2025,CL-4737,Retail,,Uk,Website,Zainab,4898,3733,1165,2025,September,9,Q3
7424,12/7/2025,CL-3872,Healthtech,Website Optimization,Nigeria,Linkedin,Chika,8563,12349,-3786,2025,December,12,Q4
7427,9/15/2024,CL-4693,Logistics,Digital Marketing,Usa,Instagram,Tosin,10564,6338.4,4225.6,2024,September,9,Q3
7428,3/13/2024,CL-4192,Fintech,Frontend Development,Usa,Referral,Tosin,8523,4690,3833,2024,March,3,Q1
7429,7/3/2025,CL-3190,Edtech,Digital Marketing,Ghana,,,14472,13419,1053,2025,July,7,Q3
7430,5/15/2025,CL-1544,Healthtech,Frontend Development,Kenya,,,19589,4294,15295,2025,May,5,Q2
7432,2/21/2024,CL-4727,,Graphic Design,Uk,Website,,1511,1001,510,2024,February,2,Q1
7433,8/17/2025,CL-1752,Edtech,Digital Marketing,South Africa,,Zainab,8954,9206,-252,2025,August,8,Q3
7434,11/21/2025,CL-1008,,Front-End Development,South Africa,Cold Email,Tosin,5623,5652,-29,2025,November,11,Q4
7435,3/11/2025,CL-1598,Real Estate,Digital Marketing,Ghana,Website,Femi,17797,10678.2,7118.8,2025,March,3,Q1
7436,5/14/2025,CL-1285,Edtech,,Ghana,Linkedin,Ridwan,14880,4604,10276,2025,May,5,Q2
7439,3/27/2025,CL-2723,Real Estate,,Ghana,Linkedin,Zainab,24244,3051,21193,2025,March,3,Q1
7440,8/14/2024,CL-1797,,Digital Marketing,South Africa,Linkedin,Femi,18315,10989,7326,2024,August,8,Q3
7443,7/13/2025,CL-2923,,Digital Marketing,Uk,Referral,Femi,15234,2222,13012,2025,July,7,Q3
7445,12/23/2024,CL-4566,Fintech,Digital Marketing,Ghana,Instagram,Tosin,16415,9849,6566,2024,December,12,Q4
7446,5/12/2025,CL-1072,Real Estate,Seo Services,Kenya,Instagram,,12169,7301.4,4867.6,2025,May,5,Q2
7447,11/10/2024,CL-1859,Real Estate,Backend Development,Ghana,Referral,Chika,17332,10399.2,6932.8,2024,November,11,Q4
7448,10/24/2025,CL-4751,Fintech,Graphic Design,Kenya,Cold Email,Amaka,11456,1435,10021,2025,October,10,Q4
7450,8/3/2024,CL-4032,Fintech,Front-End Development,Uk,Google Ads,Ridwan,18988,7287,11701,2024,August,8,Q3
7451,6/22/2025,CL-3943,,Frontend Development,Nigeria,Google Ads,Femi,7517,8124,-607,2025,June,6,Q2
7452,1/3/2024,CL-1531,,Backend Development,Kenya,Website,Femi,24459,14675.4,9783.6,2024,January,1,Q1
7454,2/22/2024,,Edtech,Frontend Development,,Google Ads,Amaka,4512,11543,-7031,2024,February,2,Q1
7456,5/14/2024,CL-4252,Logistics,Website Optimization,Kenya,Referral,,3116,1869.6,1246.4,2024,May,5,Q2
7458,10/15/2025,CL-2527,Real Estate,Backend Development,South Africa,Instagram,Chika,7311,14266,-6955,2025,October,10,Q4
7459,2/2/2024,CL-2989,,Website Optimization,,,Ridwan,18155,10893,7262,2024,February,2,Q1
7460,12/5/2025,CL-3838,Fintech,Website Optimization,Ghana,Website,Femi,2966,5893,-2927,2025,December,12,Q4
7461,12/5/2025,CL-2971,Healthtech,Backend Development,Nigeria,Cold Email,Femi,9412,1764,7648,2025,December,12,Q4
7462,12/20/2024,CL-4245,,,South Africa,,Femi,6197,3718.2,2478.8,2024,December,12,Q4
7463,11/21/2025,CL-3638,Fintech,Digital Marketing,South Africa,Linkedin,Tosin,28642,1315,27327,2025,November,11,Q4
7464,11/17/2025,CL-4637,Logistics,Digital Marketing,Kenya,Website,Zainab,10871,6351,4520,2025,November,11,Q4
7465,5/19/2024,CL-4141,,,Ghana,Linkedin,Tosin,14682,2950,11732,2024,May,5,Q2
7466,8/12/2025,CL-3888,Healthtech,Graphic Design,Nigeria,Instagram,Amaka,14121,8472.6,5648.4,2025,August,8,Q3
7467,2/26/2024,CL-2319,Fintech,Frontend Development,Nigeria,Instagram,Femi,3464,2078.4,1385.6,2024,February,2,Q1
7468,8/23/2024,CL-3017,Logistics,Digital Marketing,South Africa,Referral,Zainab,17600,10560,7040,2024,August,8,Q3
7469,11/20/2024,CL-1648,Real Estate,Front-End Development,Uk,Cold Email,Femi,8014,4808.4,3205.6,2024,November,11,Q4
7472,1/29/2024,CL-2757,Retail,Backend Development,Nigeria,Website,Femi,16430,14393,2037,2024,January,1,Q1
7473,9/22/2024,CL-1386,,Website Optimization,Nigeria,,Chika,4571,5425,-854,2024,September,9,Q3
7474,10/6/2025,CL-3716,Fintech,Seo Services,Uk,Instagram,Femi,23307,13984.2,9322.8,2025,October,10,Q4
7475,12/14/2025,CL-1703,Healthtech,Backend Development,,Instagram,Zainab,18820,11292,7528,2025,December,12,Q4
7476,8/19/2024,CL-2459,,Frontend Development,,Referral,Ridwan,5347,7309,-1962,2024,August,8,Q3
7477,10/8/2024,CL-4872,Edtech,Front-End Development,Usa,Linkedin,Amaka,17334,2458,14876,2024,October,10,Q4
7478,4/12/2024,CL-1749,Retail,Digital Marketing,Nigeria,Referral,Chika,14514,7899,6615,2024,April,4,Q2
7479,5/1/2024,CL-1114,Fintech,Seo Services,Uk,Linkedin,Ridwan,6094,3656.4,2437.6,2024,May,5,Q2
7482,3/5/2025,CL-1319,Logistics,Digital Marketing,South Africa,Instagram,Chika,8224,5433,2791,2025,March,3,Q1
7483,7/17/2024,,E-Commerce,Digital Marketing,Kenya,Linkedin,Zainab,5791,3474.6,2316.4,2024,July,7,Q3
7484,7/26/2024,CL-2103,Fintech,Graphic Design,Nigeria,Cold Email,Amaka,19640,11784,7856,2024,July,7,Q3
7485,11/8/2025,CL-3268,Retail,Backend Development,Usa,Linkedin,,16901,512,16389,2025,November,11,Q4
7486,4/22/2024,CL-3166,E-Commerce,Seo Services,Kenya,Cold Email,Tosin,16315,9823,6492,2024,April,4,Q2
7487,7/29/2024,CL-3609,Edtech,Graphic Design,Ghana,Referral,Chika,17122,10953,6169,2024,July,7,Q3
7489,6/7/2025,CL-3571,,Seo Services,South Africa,,Femi,15628,4992,10636,2025,June,6,Q2
7490,7/24/2024,CL-3263,Fintech,Frontend Development,Nigeria,Linkedin,Tosin,9295,5577,3718,2024,July,7,Q3
7491,2/26/2025,CL-1497,E-Commerce,Front-End Development,Nigeria,Website,,24675,10421,14254,2025,February,2,Q1
7493,3/30/2024,CL-4018,Logistics,,Nigeria,,Femi,9762,5857.2,3904.8,2024,March,3,Q1
7494,7/29/2024,CL-3647,,Website Optimization,South Africa,Referral,Ridwan,4690,14975,-10285,2024,July,7,Q3
7495,10/29/2025,CL-3429,Fintech,Digital Marketing,Uk,Instagram,Ridwan,19596,3071,16525,2025,October,10,Q4
7496,6/4/2025,CL-3233,Real Estate,Seo Services,Uk,Linkedin,Tosin,2240,1344,896,2025,June,6,Q2
7497,6/3/2024,CL-3854,,Frontend Development,Nigeria,Linkedin,Tosin,27519,16511.4,11007.6,2024,June,6,Q2
7498,11/14/2025,CL-3025,,Seo Services,Usa,Instagram,Chika,10379,3430,6949,2025,November,11,Q4
7499,1/22/2025,CL-3151,E-Commerce,Front-End Development,Nigeria,Google Ads,Amaka,7549,4529.4,3019.6,2025,January,1,Q1
7500,4/19/2024,CL-4841,Real Estate,Backend Development,South Africa,Cold Email,,12362,5651,6711,2024,April,4,Q2
7501,4/25/2025,CL-2721,Real Estate,Front-End Development,Usa,Linkedin,Amaka,9448,8949,499,2025,April,4,Q2
7502,9/6/2025,CL-3010,Logistics,Digital Marketing,Kenya,Linkedin,Ridwan,22235,6354,15881,2025,September,9,Q3
7504,10/30/2025,CL-4874,Logistics,Backend Development,Usa,Google Ads,Zainab,12689,7613.4,5075.6,2025,October,10,Q4
7508,5/25/2025,CL-4380,Logistics,Frontend Development,Uk,Website,Tosin,8792,5275.2,3516.8,2025,May,5,Q2
7509,10/19/2024,CL-2053,Healthtech,Backend Development,Kenya,Linkedin,,7786,9308,-1522,2024,October,10,Q4
7510,12/10/2025,CL-1893,Edtech,Graphic Design,South Africa,Instagram,Zainab,14853,8832,6021,2025,December,12,Q4
7511,3/30/2024,CL-1202,Logistics,Digital Marketing,Uk,Google Ads,Ridwan,20178,12106.8,8071.2,2024,March,3,Q1
7512,1/23/2025,CL-3483,Fintech,Graphic Design,Nigeria,Linkedin,Ridwan,23695,14217,9478,2025,January,1,Q1
7513,4/20/2024,CL-2596,,Digital Marketing,Nigeria,Linkedin,Amaka,13778,8266.8,5511.2,2024,April,4,Q2
7515,5/18/2024,CL-1462,Real Estate,Seo Services,Ghana,Instagram,Femi,19200,11520,7680,2024,May,5,Q2
7518,4/3/2025,CL-2794,E-Commerce,Seo Services,South Africa,Linkedin,Zainab,18444,12590,5854,2025,April,4,Q2
7519,7/2/2024,CL-2514,E-Commerce,,South Africa,Linkedin,,21677,7177,14500,2024,July,7,Q3
7520,7/10/2025,CL-4332,,Front-End Development,South Africa,Linkedin,Amaka,29343,13990,15353,2025,July,7,Q3
7521,11/7/2024,CL-3262,,Graphic Design,Usa,Linkedin,Ridwan,19349,11609.4,7739.6,2024,November,11,Q4
7522,5/15/2025,CL-1926,Real Estate,Website Optimization,Ghana,Instagram,Femi,8015,6137,1878,2025,May,5,Q2
7523,4/15/2025,CL-4497,Logistics,,Usa,Linkedin,Chika,22304,2962,19342,2025,April,4,Q2
7526,9/4/2025,CL-3372,E-Commerce,Seo Services,Nigeria,,Amaka,5529,11577,-6048,2025,September,9,Q3
7527,4/11/2025,CL-3694,,Frontend Development,South Africa,Referral,Zainab,2540,11821,-9281,2025,April,4,Q2
7528,1/27/2024,CL-2280,,Backend Development,Nigeria,Instagram,Chika,29825,4708,25117,2024,January,1,Q1
7530,7/21/2024,CL-2469,E-Commerce,Seo Services,Uk,Linkedin,Femi,6646,3987.6,2658.4,2024,July,7,Q3
7532,4/30/2025,CL-3128,Edtech,Website Optimization,Ghana,Linkedin,Chika,20233,4481,15752,2025,April,4,Q2
7534,4/8/2024,CL-4640,E-Commerce,Frontend Development,Nigeria,Google Ads,Amaka,14514,10358,4156,2024,April,4,Q2
7535,1/28/2025,CL-1180,Retail,Frontend Development,Nigeria,Linkedin,Ridwan,9130,5478,3652,2025,January,1,Q1
7536,11/25/2024,CL-3291,Fintech,Seo Services,Uk,Referral,Tosin,12923,2395,10528,2024,November,11,Q4
7537,1/20/2025,CL-1271,Logistics,Graphic Design,Nigeria,Website,Tosin,23434,14060.4,9373.6,2025,January,1,Q1
7538,9/14/2025,,Fintech,Frontend Development,Ghana,Linkedin,Zainab,15098,9058.8,6039.2,2025,September,9,Q3
7539,9/8/2025,CL-3493,,Graphic Design,Nigeria,Linkedin,Chika,7106,4263.6,2842.4,2025,September,9,Q3
7540,8/13/2025,CL-2481,Real Estate,Graphic Design,Nigeria,,Tosin,15303,9181.8,6121.2,2025,August,8,Q3
7541,7/15/2024,CL-2523,,Website Optimization,,Google Ads,Chika,19985,1110,18875,2024,July,7,Q3
7542,4/18/2025,CL-4770,Fintech,Digital Marketing,Usa,Linkedin,Zainab,19808,11947,7861,2025,April,4,Q2
7544,3/26/2024,CL-2657,E-Commerce,Digital Marketing,Nigeria,Linkedin,Zainab,27619,3543,24076,2024,March,3,Q1
7545,2/15/2024,CL-4473,Logistics,Graphic Design,Nigeria,Cold Email,Amaka,2419,1451.4,967.6,2024,February,2,Q1
7550,9/22/2025,CL-2849,Healthtech,Digital Marketing,Nigeria,Referral,Chika,7562,7134,428,2025,September,9,Q3
7551,1/3/2025,CL-3123,,Backend Development,,Instagram,Amaka,23857,14314.2,9542.8,2025,January,1,Q1
7552,1/15/2024,CL-2593,Edtech,Digital Marketing,Usa,Linkedin,Zainab,8994,11387,-2393,2024,January,1,Q1
7553,11/17/2025,CL-4006,,Website Optimization,Nigeria,Cold Email,Zainab,9786,5871.6,3914.4,2025,November,11,Q4
7554,2/22/2024,CL-1777,,Digital Marketing,Nigeria,,,3766,3278,488,2024,February,2,Q1
7555,6/10/2024,CL-2603,,Frontend Development,Usa,Google Ads,Zainab,2417,1450.2,966.8,2024,June,6,Q2
7556,3/8/2025,,E-Commerce,Seo Services,South Africa,Linkedin,Ridwan,11282,8337,2945,2025,March,3,Q1
7558,5/13/2025,CL-3430,Fintech,Digital Marketing,,Instagram,Tosin,10241,4410,5831,2025,May,5,Q2
7559,10/15/2024,CL-1444,Healthtech,,Uk,Google Ads,,29650,9721,19929,2024,October,10,Q4
7560,1/18/2025,CL-1071,Real Estate,Digital Marketing,Nigeria,Cold Email,Amaka,7447,6180,1267,2025,January,1,Q1
7561,4/28/2025,CL-3375,Healthtech,Front-End Development,Usa,Website,Tosin,16230,13682,2548,2025,April,4,Q2
7562,1/7/2025,CL-2787,Retail,Website Optimization,,Cold Email,Ridwan,6042,4325,1717,2025,January,1,Q1
7563,10/26/2024,CL-3146,Healthtech,Digital Marketing,Kenya,Website,Amaka,20885,12531,8354,2024,October,10,Q4
7564,4/30/2024,CL-2100,Fintech,Frontend Development,Nigeria,,Zainab,7221,11786,-4565,2024,April,4,Q2
7566,1/8/2024,CL-1624,Real Estate,Backend Development,Kenya,Website,Amaka,10588,5132,5456,2024,January,1,Q1
7567,2/3/2024,CL-1167,E-Commerce,Graphic Design,Kenya,Linkedin,,12198,7318.8,4879.2,2024,February,2,Q1
7568,9/5/2024,CL-2334,Edtech,Frontend Development,,Google Ads,Amaka,26987,2620,24367,2024,September,9,Q3
7569,10/28/2025,CL-3563,Logistics,Backend Development,Nigeria,Referral,Zainab,28996,17397.6,11598.4,2025,October,10,Q4
7572,4/30/2024,CL-2585,Fintech,Frontend Development,Usa,Google Ads,Ridwan,8101,2353,5748,2024,April,4,Q2
7573,8/16/2025,CL-1016,Edtech,Digital Marketing,Usa,,Chika,14675,8805,5870,2025,August,8,Q3
7574,1/15/2024,CL-2637,Retail,Website Optimization,Uk,,Ridwan,6983,4471,2512,2024,January,1,Q1
7575,6/20/2024,,Healthtech,Graphic Design,Ghana,Cold Email,Femi,6179,3707.4,2471.6,2024,June,6,Q2
7576,4/10/2025,CL-4679,Edtech,Website Optimization,Nigeria,Referral,Femi,17989,4050,13939,2025,April,4,Q2
7577,11/25/2024,CL-2390,Edtech,Front-End Development,Usa,Cold Email,Femi,24934,6581,18353,2024,November,11,Q4
7578,6/19/2024,CL-3102,,Website Optimization,South Africa,Linkedin,Amaka,23222,14417,8805,2024,June,6,Q2
7580,6/28/2024,CL-3272,,Seo Services,Nigeria,Linkedin,Ridwan,9099,8125,974,2024,June,6,Q2
7581,7/26/2025,CL-2339,Fintech,Seo Services,Usa,Website,Femi,2993,14376,-11383,2025,July,7,Q3
7583,11/6/2025,CL-3735,,,South Africa,Website,,7019,8347,-1328,2025,November,11,Q4
7584,6/13/2025,CL-2306,Logistics,Frontend Development,Nigeria,Cold Email,Zainab,7949,8856,-907,2025,June,6,Q2
7585,3/28/2024,CL-1721,,Digital Marketing,South Africa,Linkedin,Ridwan,17776,4595,13181,2024,March,3,Q1
7586,12/14/2025,CL-3626,Real Estate,Website Optimization,,Linkedin,Chika,1492,7388,-5896,2025,December,12,Q4
7587,3/29/2024,CL-4497,Retail,Website Optimization,Ghana,Google Ads,Chika,21990,5088,16902,2024,March,3,Q1
7588,2/22/2025,CL-1780,Edtech,Website Optimization,South Africa,Google Ads,Amaka,16383,11691,4692,2025,February,2,Q1
7590,11/26/2024,CL-4581,Healthtech,Digital Marketing,Ghana,Linkedin,Femi,24055,3528,20527,2024,November,11,Q4
7592,3/3/2025,CL-2515,Healthtech,Digital Marketing,Nigeria,Website,Chika,13749,4065,9684,2025,March,3,Q1
7593,3/9/2025,CL-4322,Retail,Seo Services,Usa,Website,,20410,12246,8164,2025,March,3,Q1
7594,5/9/2025,CL-2756,Edtech,Graphic Design,South Africa,Google Ads,Femi,15250,11271,3979,2025,May,5,Q2
7595,6/28/2024,CL-4563,E-Commerce,Seo Services,Nigeria,Referral,Tosin,8644,5919,2725,2024,June,6,Q2
7596,8/23/2025,CL-2020,Logistics,Front-End Development,South Africa,Website,Tosin,12454,6286,6168,2025,August,8,Q3
7598,9/18/2025,CL-1749,Retail,Frontend Development,South Africa,,Femi,13576,5241,8335,2025,September,9,Q3
7600,8/16/2024,CL-1599,,Graphic Design,South Africa,Linkedin,Ridwan,15896,10126,5770,2024,August,8,Q3
7601,9/6/2025,CL-1160,,Graphic Design,Nigeria,Google Ads,Chika,11047,10719,328,2025,September,9,Q3
7602,1/25/2024,CL-3129,Retail,Digital Marketing,Ghana,Referral,Zainab,1713,7315,-5602,2024,January,1,Q1
7603,6/25/2025,CL-2826,Fintech,Seo Services,,Cold Email,Chika,8030,4818,3212,2025,June,6,Q2
7604,12/19/2025,CL-2743,Healthtech,Digital Marketing,Uk,Instagram,Zainab,15088,9052.8,6035.2,2025,December,12,Q4
7606,10/31/2024,CL-4196,Real Estate,Digital Marketing,Kenya,Cold Email,Ridwan,4677,2806.2,1870.8,2024,October,10,Q4
7607,3/28/2024,CL-4739,Edtech,Frontend Development,,,Ridwan,11725,7035,4690,2024,March,3,Q1
7609,5/19/2024,CL-1432,Fintech,Seo Services,Ghana,Linkedin,Zainab,3150,1890,1260,2024,May,5,Q2
7611,9/19/2024,CL-1235,,Backend Development,Kenya,Instagram,Ridwan,1139,13081,-11942,2024,September,9,Q3
7613,1/17/2025,CL-3959,Edtech,Digital Marketing,Usa,Website,Amaka,21340,13431,7909,2025,January,1,Q1
